Cd,Dbh1,Dbh2,Time
NEPHCO,4.5,5.3,10.312
NEPHCO,4,4.8,10.271
NEPHCO,10.8,10.9,10.293
NEPHCO,3.8,4.4,10.203
NEPHCO,2.1,2.5,10.195
NEPHCO,10.5,9.8,10.238
NEPHCO,3.6,3.8,10.208
NEPHCO,2.2,2.3,10.315
NEPHCO,19.4,20.8,10.173
NEPHCO,2.4,2.8,10.173
NEPHCO,3,3,10.112
NEPHCO,2.6,2.8,10.09
NEPHCO,2.5,3.2,10.151
NEPHCO,7.4,8.6,10.337
NEPHCO,9.6,10.7,10.107
NEPHCO,10.3,11,10.332
NEPHCO,2.3,2.4,10.205
NEPHCO,4.1,5,10.425
NEPHCO,4.1,6.8,10.244
NEPHCO,2,2.2,10.271
NEPHCO,2.7,3.6,10.107
NEPHCO,3.5,3.2,10.337
NEPHCO,2.1,2.6,10.438
NEPHCO,5.3,5.4,10.104
NEPHCO,4,4.3,10.219
NEPHCO,2.2,2.9,10.425
NEPHCO,2.1,3,10.279
NEPHCO,6.1,6.7,10.126
NEPHCO,2,2.1,10.416
NEPHCO,11.7,12.4,10.381
NEPHCO,8.1,9.2,10.46
NEPHCO,2.6,4.6,10.23
NEPHCO,5.4,6,10.2
NEPHCO,4.3,4.9,10.186
NEPHCO,4.3,4.4,10.279
NEPHCO,7.4,7.6,10.274
NEPHCO,3.5,3.2,10.266
NEPHCO,2.2,2.8,10.266
NEPHCO,2.1,3.1,10.512
NEPHCO,3.3,4,10.186
NEPHCO,2.1,3,10.422
NEPHCO,6.5,6.5,10.121
NEPHCO,8.6,10.7,10.268
NEPHCO,3.6,4.8,10.274
NEPHCO,5.8,6.8,10.312
NEPHCO,3,3.5,10.11
NEPHCO,3.4,3.5,10.115
NEPHCO,6.6,6.8,10.214
NEPHCO,26.7,27.2,10.112
NEPHCO,8.6,9.3,10.197
NEPHCO,4.3,5.6,10.4
NEPHCO,2,2,10.504
NEPHCO,37.7,38.9,10.236
NEPHCO,11.2,12.3,10.153
NEPHCO,3.9,4.1,10.395
NEPHCO,4.1,4.3,10.592
NEPHCO,2.7,2.8,10.285
NEPHCO,3.3,3.4,10.195
NEPHCO,2.1,2.3,10.101
NEPHCO,3.1,3.3,10.06
NEPHCO,8.9,10.2,10.247
NEPHCO,2,2.1,11.205
NEPHCO,4.9,6.3,10.258
NEPHCO,2.8,2.9,10.178
NEPHCO,2.3,3.5,11.044
NEPHCO,2.3,2.6,10.293
NEPHCO,10.1,13.5,11.2
NEPHCO,4.1,4.3,10.345
NEPHCO,22.8,22.8,10.203
NEPHCO,4.4,5.1,10.192
NEPHCO,18.5,23.6,10.279
NEPHCO,4.2,4.3,10.342
NEPHCO,2.1,2.5,10.236
NEPHCO,7.2,8,10.142
NEPHCO,39.8,42.8,10.195
NEPHCO,4.1,5.2,10.238
NEPHCO,3.7,4.5,10.23
NEPHCO,3.1,3.6,10.052
NEPHCO,6.5,7.2,10.411
NEPHCO,2.5,2.7,10.175
NEPHCO,2.2,2.6,10.46
NEPHCO,7.3,7.2,10.137
NEPHCO,3.4,4.4,10.329
NEPHCO,2.5,2.8,10.277
NEPHCO,2.7,3.2,11.06
NEPHCO,3.2,3.4,10.186
NEPHCO,13.6,15.8,10.129
NEPHCO,8.9,10.3,11.203
NEPHCO,2.4,3.1,10.099
NEPHCO,3,3.4,10.279
NEPHCO,9.7,10.6,10.482
NEPHCO,2.2,2.3,10.205
NEPHCO,3.6,3.5,10.496
NEPHCO,2.3,2.8,10.192
NEPHCO,2.5,3.2,10.422
NEPHCO,3.4,3.7,10.071
NEPHCO,2.8,3.2,10.249
NEPHCO,3.4,3.6,10.49
NEPHCO,4.2,4.5,10.134
NEPHCO,2.7,2.8,10.142
NEPHCO,2,2.4,10.49
NEPHCO,5.2,5.6,10.192
NEPHCO,31.9,34.5,10.441
NEPHCO,2.5,3.3,10.142
NEPHCO,16.8,16.7,11.044
NEPHCO,3.7,4.3,10.167
NEPHCO,2.4,2.4,11.085
NEPHCO,5.6,5.6,10.219
NEPHCO,3.6,3.7,10.411
NEPHCO,2,2.5,10.381
NEPHCO,5.7,7.3,10.249
NEPHCO,22.1,22.8,10.271
NEPHCO,30,33.8,10.315
NEPHCO,16.6,22,10.603
NEPHCO,2.6,2.6,10.181
NEPHCO,3.4,3.4,10.271
NEPHCO,5.4,5.2,11.041
NEPHCO,13,13.3,10.468
NEPHCO,10.8,11.6,10.17
NEPHCO,5.5,5.9,10.249
NEPHCO,6.7,8.5,10.17
NEPHCO,23.3,24.3,10.285
NEPHCO,6.9,8.4,10.479
NEPHCO,4.7,5.1,10.121
NEPHCO,6.9,8.6,11.074
NEPHCO,2,3.7,10.164
NEPHCO,3.3,3.5,10.156
NEPHCO,4.5,4.5,10.425
NEPHCO,2.3,3.4,10.315
NEPHCO,2.1,2.1,10.189
NEPHCO,15.2,16.7,10.167
NEPHCO,5.7,6,10.277
NEPHCO,3.1,3.5,11.205
NEPHCO,5.2,5.4,10.189
NEPHCO,2.8,4.1,11.203
NEPHCO,2.8,3.3,10.195
NEPHCO,3.7,4,10.23
NEPHCO,4.4,6.3,10.145
NEPHCO,4,4.2,10.107
NEPHCO,9.3,11,10.145
NEPHCO,2.1,2.4,10.23
NEPHCO,4.5,4.8,10.137
NEPHCO,3.3,4.6,10.266
NEPHCO,7.8,8.7,10.186
NEPHCO,9.4,14.2,10.164
NEPHCO,8.3,9.4,10.496
NEPHCO,2.7,3.1,10.214
NEPHCO,4.1,4.6,10.23
NEPHCO,7.6,12.1,10.189
NEPHCO,2.9,3.2,10.233
NEPHCO,3.4,3.7,11.205
NEPHCO,3,2.9,10.279
NEPHCO,2.3,2.8,10.093
NEPHCO,3.7,4.2,10.425
NEPHCO,9.3,10.2,10.403
NEPHCO,2.2,2.7,10.414
NEPHCO,4.9,5.1,10.145
NEPHCO,6,6.4,10.304
NEPHCO,9.6,14.2,10.156
NEPHCO,3.2,3.6,10.263
NEPHCO,4.4,4.8,10.427
NEPHCO,3,4.1,10.249
NEPHCO,3.7,3.9,10.189
NEPHCO,3.6,4.3,10.266
NEPHCO,2.4,3.1,10.268
NEPHCO,5,5,10.532
NEPHCO,2,2.4,10.178
NEPHCO,3.2,3.2,10.463
NEPHCO,22.5,24.7,10.496
NEPHCO,4.7,5,10.436
NEPHCO,6.7,6.7,10.279
NEPHCO,24.3,27.7,10.197
NEPHCO,2,2,10.589
NEPHCO,2.3,2.5,10.414
NEPHCO,2.4,3.3,10.208
NEPHCO,5.3,5.5,10.099
NEPHCO,18,19.3,10.121
NEPHCO,5.8,6.1,10.337
NEPHCO,3.2,3.5,10.279
NEPHCO,3.2,4,10.195
NEPHCO,2.8,3.2,10.222
NEPHCO,11.8,12.7,10.236
NEPHCO,2.6,2.8,10.225
NEPHCO,11.5,14,10.578
NEPHCO,7.2,8,11.085
NEPHCO,2.2,2.5,10.167
NEPHCO,8.5,10.9,10.268
NEPHCO,6.3,6.5,10.315
NEPHCO,4.2,4.8,10.203
NEPHCO,2,3.5,10.17
NEPHCO,2.3,3.1,10.507
NEPHCO,2.7,4.1,10.263
NEPHCO,3.2,3.5,10.493
NEPHCO,7,7.2,10.496
NEPHCO,4.2,4.4,10.238
NEPHCO,4,6.3,10.219
NEPHCO,3.2,4,10.167
NEPHCO,4.3,4.3,10.595
NEPHCO,3.8,5.2,10.219
NEPHCO,2,2.1,10.496
NEPHCO,4.8,5.5,10.167
NEPHCO,10.1,11.8,10.112
NEPHCO,2.3,2.5,10.244
NEPHCO,2.4,2.6,10.247
NEPHCO,4.2,4.3,10.052
NEPHCO,4.9,5.7,10.274
NEPHCO,2.3,2.3,10.422
NEPHCO,3.5,3.7,10.222
NEPHCO,3.5,3.5,10.422
NEPHCO,6.1,6.2,10.288
NEPHCO,18.3,18.7,10.186
NEPHCO,3.2,5.2,10.214
NEPHCO,2.1,2.5,10.43
NEPHCO,3.3,4.4,10.195
NEPHCO,3.8,4,10.236
NEPHCO,3.5,3.6,10.403
NEPHCO,4.6,5.7,10.268
NEPHCO,2.3,2.5,10.518
NEPHCO,3.1,3.6,10.507
NEPHCO,4,4,10.271
NEPHCO,3.6,4.5,10.518
NEPHCO,21.1,22.3,10.392
NEPHCO,4.4,5.7,10.178
NEPHCO,3.8,4.6,10.271
NEPHCO,10.8,12,10.101
NEPHCO,2.2,2.4,11.203
NEPHCO,15.6,16.2,10.208
NEPHCO,2.1,2.3,10.222
NEPHCO,4.5,5.1,10.392
NEPHCO,2.9,4.2,10.178
NEPHCO,2.3,2.3,10.118
NEPHCO,2,2,10.616
NEPHCO,2,3.1,10.433
NEPHCO,2.3,5,10.266
NEPHCO,2.7,2.7,10.227
NEPHCO,2.3,3.3,10.181
NEPHCO,2.1,2.4,10.142
NEPHCO,2.2,2.5,10.608
NEPHCO,3.2,4.3,10.077
NEPHCO,3,3.6,10.11
NEPHCO,2.4,2.3,11.197
NEPHCO,2.1,3,10.422
NEPHCO,8.2,8.7,10.584
NEPHCO,2.5,2.6,10.23
NEPHCO,4.5,5.4,10.233
NEPHCO,4.3,5.5,10.115
NEPHCO,7.3,7.5,10.153
NEPHCO,7,8.8,10.085
NEPHCO,3.3,4,10.321
NEPHCO,5,6.6,10.205
NEPHCO,3.5,3.2,10.2
NEPHCO,3.4,4.2,11.096
NEPHCO,4.7,5,10.192
NEPHCO,3.2,3.3,10.427
NEPHCO,2.7,2.7,10.589
NEPHCO,4.1,4.5,10.156
NEPHCO,2.8,3,10.068
NEPHCO,4.5,4.7,10.192
NEPHCO,12.9,12.6,10.321
NEPHCO,3.5,3.3,11.197
NEPHCO,3.5,3.9,10.46
NEPHCO,3.6,3.9,10.329
NEPHCO,7.5,7.9,10.247
NEPHCO,12.5,15,10.205
NEPHCO,5.4,6,10.279
NEPHCO,2.4,4,10.277
NEPHCO,2.7,3.5,10.107
NEPHCO,2.7,2.7,10.101
NEPHCO,3.4,4.1,10.266
NEPHCO,3.7,4.1,10.233
NEPHCO,9.3,11,10.277
NEPHCO,3,3.3,10.247
NEPHCO,2.7,3.1,10.115
NEPHCO,3.8,4.9,10.219
NEPHCO,11.3,13.1,10.068
NEPHCO,4.1,4.3,10.51
NEPHCO,3.5,4,10.088
NEPHCO,2.3,2.9,11.2
NEPHCO,60.8,70.5,10.279
NEPHCO,22.5,23.1,10.479
NEPHCO,6.2,8.4,10.296
NEPHCO,3.4,3.6,10.189
NEPHCO,3,3.8,10.496
NEPHCO,4.1,4.3,10.252
NEPHCO,5,5,11.241
NEPHCO,3.2,3.1,10.09
NEPHCO,3.6,5.3,10.29
NEPHCO,2.4,2.3,10.608
NEPHCO,2,2.3,10.296
NEPHCO,2.5,2.6,10.244
NEPHCO,2,2,10.184
NEPHCO,5,4.9,10.156
NEPHCO,3.1,3.7,10.288
NEPHCO,2.8,3.7,10.219
NEPHCO,3,3.4,10.2
NEPHCO,2.5,2.8,11.205
NEPHCO,2.2,2.8,10.266
NEPHCO,12.7,12.8,10.395
NEPHCO,2,2.4,11.197
NEPHCO,4.4,4.5,10.586
NEPHCO,2.8,3.3,10.307
NEPHCO,19.7,27.2,10.145
NEPHCO,5.2,5.2,10.395
NEPHCO,2.5,2.6,10.608
NEPHCO,4.6,5,10.09
NEPHCO,4.6,4.7,10.192
NEPHCO,4,4.2,10.49
NEPHCO,5.2,5.4,10.162
NEPHCO,2.8,3.1,10.104
NEPHCO,3.6,3.8,10.293
NEPHCO,2.5,2.8,10.244
NEPHCO,7.7,8,10.225
NEPHCO,2.3,3.1,10.162
NEPHCO,2,2.1,10.411
NEPHCO,3.3,3.9,10.192
NEPHCO,3.4,6.1,10.241
NEPHCO,2.9,3,10.195
NEPHCO,3.2,4.7,10.26
NEPHCO,3,6.3,10.321
NEPHCO,3.8,3.5,10.077
NEPHCO,2.3,2.3,10.332
NEPHCO,2.6,2.5,10.225
NEPHCO,13.4,14.1,10.247
NEPHCO,2,2.4,10.507
NEPHCO,2.2,2.3,10.184
NEPHCO,9,9,10.263
NEPHCO,6.6,6.6,10.104
NEPHCO,5,5.2,11.233
NEPHCO,2.5,3,10.052
NEPHCO,2.1,2.6,10.268
NEPHCO,2.7,2.7,10.46
NEPHCO,6.4,6.6,10.208
NEPHCO,2.7,2.9,10.504
NEPHCO,3.6,3.6,10.129
NEPHCO,2,2.6,10.332
NEPHCO,3,3.1,10.164
NEPHCO,5.9,6.4,10.282
NEPHCO,3.2,3.7,10.151
NEPHCO,8,8.5,10.11
NEPHCO,2.1,2.6,10.474
NEPHCO,2.3,2.5,10.249
NEPHCO,14.6,16.6,10.225
NEPHCO,12.1,12.8,10.071
NEPHCO,2.2,2.6,10.227
NEPHCO,8.6,9.3,10.197
NEPHCO,9.3,10.1,10.296
NEPHCO,2.4,2.7,10.121
NEPHCO,2.3,3.3,11.063
NEPHCO,16.3,17,10.425
NEPHCO,3.5,3.6,10.222
NEPHCO,8.1,8.6,10.09
NEPHCO,8.9,8.9,10.205
NEPHCO,3.3,3.3,10.458
NEPHCO,2.3,2.4,10.099
NEPHCO,5.3,6,10.529
NEPHCO,8.8,9.1,10.227
NEPHCO,3.6,3.6,10.236
NEPHCO,3.7,3.9,10.611
NEPHCO,3.3,3.8,10.115
NEPHCO,2.3,2.5,10.115
NEPHCO,4.3,7.5,10.43
NEPHCO,2.3,4.7,10.482
NEPHCO,2.3,2.6,10.151
NEPHCO,9.6,9.6,10.101
NEPHCO,11.2,11.2,10.126
NEPHCO,4.2,4.3,11.236
NEPHCO,9.5,10,10.318
NEPHCO,3,2.8,10.274
NEPHCO,2.1,2.1,10.266
NEPHCO,3,3.5,10.236
NEPHCO,55.5,57.2,10.66
NEPHCO,3,3.2,10.112
NEPHCO,3.9,4.5,10.463
NEPHCO,2.3,2.3,10.266
NEPHCO,2.4,3.8,10.578
NEPHCO,2.8,2.7,10.115
NEPHCO,2.5,3,10.145
NEPHCO,18.6,20.7,10.266
NEPHCO,5.9,8.3,10.192
NEPHCO,3.9,4,10.271
NEPHCO,3,3.4,10.112
NEPHCO,5.4,7,10.411
NEPHCO,12.8,14.1,10.285
NEPHCO,3.8,4.3,10.342
NEPHCO,12.9,13,10.189
NEPHCO,2.3,2.4,10.236
NEPHCO,5.3,6.3,10.205
NEPHCO,7.4,8.4,10.247
NEPHCO,3.4,3.6,10.463
NEPHCO,6.1,6.4,10.175
NEPHCO,3.4,3.9,11.203
NEPHCO,3.2,3.4,10.268
NEPHCO,2.5,2.7,11.074
NEPHCO,2,2.5,10.071
NEPHCO,3.2,4.7,11
NEPHCO,2.2,2.9,10.288
NEPHCO,3.3,3.3,10.107
NEPHCO,3.8,4.2,10.274
NEPHCO,5.5,6.5,10.337
NEPHCO,3.1,3.4,10.263
NEPHCO,2.7,2.6,10.312
NEPHCO,7.1,7.3,10.101
NEPHCO,2.4,2.7,10.208
NEPHCO,6.4,8,10.603
NEPHCO,2.6,2.7,10.274
NEPHCO,3.3,4.4,11.09
NEPHCO,3.7,4,10.222
NEPHCO,2.2,4.6,10.395
NEPHCO,10.8,11.8,10.263
NEPHCO,2.2,3.2,11.233
NEPHCO,6.6,7,10.304
NEPHCO,6.9,7.6,10.493
NEPHCO,2,2.1,10.244
NEPHCO,9,10.7,10.258
NEPHCO,2,2.7,10.159
NEPHCO,2,3,10.274
NEPHCO,5,5.8,10.488
NEPHCO,4.4,4.7,10.17
NEPHCO,4,4.9,10.142
NEPHCO,4.5,5.2,10.268
NEPHCO,2.2,2.7,10.43
NEPHCO,2.7,4.1,10.181
NEPHCO,6.2,6.4,10.216
NEPHCO,2.3,2.7,10.156
NEPHCO,2.4,2.8,10.2
NEPHCO,3,3.2,10.167
NEPHCO,2,2.8,10.06
NEPHCO,16.7,17.4,10.271
NEPHCO,2.5,2.6,10.422
NEPHCO,10.8,12.1,10.263
NEPHCO,2.8,3.1,10.129
NEPHCO,3.4,3.6,10.479
NEPHCO,22.4,23.4,10.427
NEPHCO,22.2,23.1,10.252
NEPHCO,5.6,6.3,10.332
NEPHCO,2.2,2.9,10.277
NEPHCO,2,2,10.6
NEPHCO,3,3.2,10.266
NEPHCO,4,5.6,10.268
NEPHCO,5,5.4,10.337
NEPHCO,2.1,2.2,10.274
NEPHCO,3.5,3.8,10.277
NEPHCO,2.8,3.8,10.529
NEPHCO,4.2,4.4,10.247
NEPHCO,2.4,2.5,10.529
NEPHCO,2.8,3.7,10.197
NEPHCO,2.2,2.5,10.518
NEPHCO,2.3,2.1,10.307
NEPHCO,2.6,2.8,10.304
NEPHCO,5.1,5.3,10.09
NEPHCO,2,2.4,10.518
NEPHCO,2.9,4.6,10.2
NEPHCO,15.3,17.9,10.186
NEPHCO,9.8,9.8,10.499
NEPHCO,3.1,3.6,10.077
NEPHCO,3.7,4.7,10.29
NEPHCO,3,3,10.112
NEPHCO,4.7,5.8,10.099
NEPHCO,3.8,5.7,10.088
NEPHCO,3.2,3.9,10.271
NEPHCO,8.3,9.2,10.17
NEPHCO,6.9,7.3,10.271
NEPHCO,2.1,2.1,10.403
NEPHCO,2.8,2.9,10.485
NEPHCO,6.1,6.4,10.077
NEPHCO,3.6,4.8,10.416
NEPHCO,5.2,5.6,11.205
NEPHCO,3.9,4.2,10.422
NEPHCO,3,3.2,10.233
NEPHCO,2.3,2.8,10.277
NEPHCO,7.7,10,10.529
NEPHCO,3.2,3.9,10.189
NEPHCO,2,3.1,10.392
NEPHCO,2.1,2.3,10.23
NEPHCO,2.8,4,10.499
NEPHCO,2,2.2,10.422
NEPHCO,2.3,2.7,11.093
NEPHCO,18.2,24.9,10.104
NEPHCO,6.5,6.7,10.134
NEPHCO,4.8,5.9,10.222
NEPHCO,2.1,2.7,11.093
NEPHCO,2.7,3,10.115
NEPHCO,4.2,4.6,10.26
NEPHCO,2.4,2.8,10.11
NEPHCO,26.1,30.3,10.29
NEPHCO,3.9,4.2,10.192
NEPHCO,2,2.5,10.575
NEPHCO,2.6,3.4,10.162
NEPHCO,17.8,18.3,10.34
NEPHCO,3.4,3.4,10.342
NEPHCO,7.8,8,10.321
NEPHCO,3.4,3.7,10.263
NEPHCO,2.1,2.1,10.052
NEPHCO,7.5,8.6,10.244
NEPHCO,3.6,5.4,10.564
NEPHCO,2,2.3,10.425
NEPHCO,3.1,3.5,10.107
NEPHCO,3.6,5.3,10.482
NEPHCO,15.5,16.1,10.178
NEPHCO,12.2,13.3,11.203
NEPHCO,5,6.1,10.304
NEPHCO,2,2.4,11.2
NEPHCO,3,5,10.184
NEPHCO,3.6,4.2,10.31
NEPHCO,13.8,15.7,10.268
NEPHCO,2.7,3.1,10.104
NEPHCO,13.2,15.7,10.277
NEPHCO,34.3,36.4,10.205
NEPHCO,29.6,31.3,10.222
NEPHCO,5.1,5.6,10.501
NEPHCO,2.7,3.7,10.441
NEPHCO,5.4,5.1,10.46
NEPHCO,3.3,3.8,11.063
NEPHCO,2.4,3,10.241
NEPHCO,4.5,5.5,10.09
NEPHCO,2.4,3.6,10.167
NEPHCO,6.1,6.6,10.463
NEPHCO,2.4,3.1,10.197
NEPHCO,2,2.2,10.227
NEPHCO,3.6,6.3,10.266
NEPHCO,12.2,13.2,11.088
NEPHCO,22.7,26.8,10.342
NEPHCO,2.4,2.6,10.419
NEPHCO,6.7,7,10.282
NEPHCO,3.4,3.7,10.474
NEPHCO,2.1,3,10.332
NEPHCO,3.7,4.3,10.181
NEPHCO,3.5,3.8,10.178
NEPHCO,3.7,4,10.375
NEPHCO,3,3,10.192
NEPHCO,3.8,4,10.329
NEPHCO,2,2.5,10.205
NEPHCO,11.4,13.1,10.271
NEPHCO,4.1,4.3,10.247
NEPHCO,10.5,10.5,10.392
NEPHCO,8.9,10.8,10.411
NEPHCO,4.8,5.1,10.195
NEPHCO,3.5,7,10.285
NEPHCO,11.8,12.1,10.107
NEPHCO,2.1,2.6,10.175
NEPHCO,7.3,6.9,10.225
NEPHCO,2.5,3,10.282
NEPHCO,2.5,2.9,10.181
NEPHCO,2.5,2.6,10.304
NEPHCO,3.3,3.4,10.411
NEPHCO,7.7,8,10.375
NEPHCO,2.1,2.4,10.112
NEPHCO,3,3.2,10.51
NEPHCO,9.3,11.8,10.416
NEPHCO,5.9,7.4,10.479
NEPHCO,5.3,5.8,10.578
NEPHCO,2.3,2.9,10.342
NEPHCO,6.5,6.7,10.595
NEPHCO,3.2,3.3,10.162
NEPHCO,2.5,2.7,10.26
NEPHCO,10.9,12.5,10.266
NEPHCO,2.2,2.7,10.137
NEPHCO,5.3,5.9,10.266
NEPHCO,6.9,7.3,10.255
NEPHCO,6.2,6.4,11.044
NEPHCO,3.9,5.5,10.584
NEPHCO,2.7,3,11.2
NEPHCO,12,12.3,10.411
NEPHCO,4.1,4.6,10.195
NEPHCO,2.8,3.2,10.222
NEPHCO,3.3,3.7,10.121
NEPHCO,29.6,38,10.186
NEPHCO,2.6,3.3,10.649
NEPHCO,4.7,5.8,10.499
NEPHCO,5.5,6.2,10.271
NEPHCO,2.3,2.5,10.104
NEPHCO,3.9,4.9,10.395
NEPHCO,2,2.4,10.107
NEPHCO,4,4.4,10.266
NEPHCO,2.6,3,10.279
NEPHCO,10.2,13.7,10.458
NEPHCO,3.7,3.8,10.129
NEPHCO,2.3,2.8,10.375
NEPHCO,12,16.5,10.227
NEPHCO,2.4,2.4,10.51
NEPHCO,2.8,3.3,10.118
NEPHCO,11.5,-0.1,10.09
NEPHCO,4.5,-0.1,10.342
NEPHCO,2.4,-0.1,10.266
NEPHCO,8.3,-0.1,10.342
NEPHCO,19.9,-0.1,10.164
NEPHCO,5.1,-0.1,10.17
NEPHCO,7,-0.1,10.586
NEPHCO,6,-0.1,10.307
NEPHCO,3.2,-0.1,10.241
NEPHCO,2.6,-0.1,10.126
NEPHCO,4.3,-0.1,10.241
NEPHCO,3.2,-0.1,10.488
NEPHCO,5,-0.1,10.205
NEPHCO,3.8,-0.1,10.414
NEPHCO,2.7,-0.1,10.195
NEPHCO,2.3,-0.1,10.271
NEPHCO,3.5,-0.1,10.11
NEPHCO,3.2,-0.1,10.203
NEPHCO,2.1,-0.9,10.263
NEPHCO,4.5,-0.1,10.222
NEPHCO,2.2,-0.1,10.485
NEPHCO,26.7,-0.1,10.192
NEPHCO,2.3,-0.1,10.499
NEPHCO,3.3,-0.1,10.227
NEPHCO,5.4,-0.1,10.279
NEPHCO,4.2,-0.9,10.159
NEPHCO,15.8,-0.1,11.088
NEPHCO,2.7,-0.1,10.238
NEPHCO,20.7,-0.1,10.088
NEPHCO,6,-0.1,10.164
NEPHCO,10.1,-0.1,10.107
NEPHCO,3.8,-0.1,10.247
NEPHCO,2.7,-0.1,10.26
NEPHCO,3,-0.1,10.118
NEPHCO,2.4,-0.1,10.332
NEPHCO,4.1,-0.1,10.263
NEPHCO,2.1,-0.1,10.118
NEPHCO,3.6,-0.1,10.496
NEPHCO,3.2,0,10.425
NEPHCO,30.3,-0.1,10.26
NEPHCO,3.7,-0.1,10.23
NEPHCO,3.3,-0.1,10.312
NEPHCO,6.2,-0.1,10.307
NEPHCO,3.4,-0.1,10.433
NEPHCO,2.1,-0.1,10.26
NEPHCO,12,-0.1,10.189
NEPHCO,6.9,-0.1,10.118
NEPHCO,3.3,-0.1,10.263
NEPHCO,5.7,-0.1,10.51
NEPHCO,3.1,-0.1,10.203
NEPHCO,2.5,-0.1,10.121
NEPHCO,2.2,-0.1,10.422
NEPHCO,4.8,-0.1,10.296
NEPHCO,3.2,-0.1,10.268
NEPHCO,5.3,-0.1,10.101
NEPHCO,2.5,-0.1,11.044
NEPHCO,2.4,-0.1,10.093
NEPHCO,2.1,-0.1,11.197
NEPHCO,10,-0.1,11.09
NEPHCO,2.1,0,10.441
NEPHCO,6.2,-0.1,10.222
NEPHCO,23.6,-0.1,10.26
NEPHCO,3.5,-0.1,10.282
NEPHCO,10.8,-0.1,10.244
NEPHCO,6.6,-0.1,10.488
NEPHCO,7.3,-0.1,10.115
NEPHCO,12.6,-0.1,11.063
NEPHCO,8.2,-0.1,10.285
NEPHCO,7.7,-0.1,10.222
NEPHCO,2.2,-0.9,10.277
NEPHCO,6.4,-0.1,10.496
NEPHCO,3,-0.1,10.205
NEPHCO,3.3,-0.1,10.227
NEPHCO,2,-0.1,10.17
NEPHCO,4.1,-0.1,10.614
NEPHCO,4.5,-0.1,11.195
NEPHCO,6.1,-0.1,10.247
NEPHCO,7.6,-0.1,10.425
NEPHCO,3.8,-0.1,10.17
NEPHCO,5,-0.1,10.142
NEPHCO,7.8,-0.1,10.186
NEPHCO,2.3,-0.1,10.025
NEPHCO,7.5,-0.1,10.118
NEPHCO,5.9,-0.1,10.129
NEPHCO,4.5,-0.1,10.2
NEPHCO,2.3,-0.1,10.479
NEPHCO,19.1,-0.1,10.427
NEPHCO,2.3,-0.1,11.088
NEPHCO,3.5,-0.1,10.09
NEPHCO,3.3,-0.1,10.164
NEPHCO,2.4,-0.1,10.162
NEPHCO,2,-0.1,10.279
NEPHCO,3.4,-0.1,10.088
NEPHCO,4.8,-0.1,10.671
NEPHCO,21.4,-0.1,10.4
NEPHCO,8,-0.1,10.496
NEPHCO,3.5,-0.1,10.51
NEPHCO,7.9,-0.1,10.266
NEPHCO,4,-0.1,10.29
NEPHCO,12.4,-0.1,10.227
NEPHCO,2.7,-0.1,10.416
NEPHCO,4.2,-0.1,10.115
NEPHCO,11.1,-0.1,10.271
NEPHCO,2.1,0,11.047
NEPHCO,4.1,-0.1,10.438
NEPHCO,2.6,-0.1,10.195
NEPHCO,3.5,-0.1,10.304
NEPHCO,2,-0.1,10.236
NEPHCO,2.6,-0.1,10.088
NEPHCO,2.7,-0.1,10.266
NEPHCO,14,-0.1,10.203
NEPHCO,4.5,-0.1,10.263
NEPHCO,4.1,-0.1,10.592
NEPHCO,2.8,-0.1,10.203
NEPHCO,2,-0.1,10.479
NEPHCO,4.2,-0.1,10.507
NEPHCO,7.3,-0.1,10.312
NEPHCO,5,-0.1,10.433
NEPHCO,7.6,-0.1,10.342
NEPHCO,10.6,-0.1,11.203
NEPHCO,29.9,-0.1,10.282
NEPHCO,2.4,-0.1,11.205
NEPHCO,2.2,-0.1,10.507
NEPHCO,2.8,-0.1,11.085
NEPHCO,3.8,-0.1,10.145
NEPHCO,50.7,-0.1,10.099
NEPHCO,2.3,-0.1,10.578
NEPHCO,2.9,-0.1,10.088
NEPHCO,3.8,-0.1,10.419
NEPHCO,2.4,-0.1,11.205
NEPHCO,2.8,-0.1,10.11
NEPHCO,16.9,-0.1,10.23
NEPHCO,3.1,-0.1,10.658
NEPHCO,2.3,-0.1,10.156
NEPHCO,11,-0.1,10.247
NEPHCO,3.7,-0.1,10.46
NEPHCO,2.3,-0.1,11.233
NEPHCO,2.7,-0.1,10.485
NEPHCO,2.6,-0.1,10.436
NEPHCO,3,-0.1,10.096
NEPHCO,37.8,-0.1,10.271
NEPHCO,2.5,-0.1,10.521
NEPHCO,2,-0.1,10.266
NEPHCO,2.4,-0.1,10.195
NEPHCO,15.3,-0.1,10.449
NEPHER,2.4,2.6,10.348
NEPHER,11.3,11.7,10.518
NEPHER,6.6,6.8,10.225
NEPHER,7.4,9,10.195
NEPHER,3.1,3.5,10.233
NEPHER,2.5,3,10.189
NEPHER,2.6,2.9,10.318
NEPHER,3.5,3.7,10.282
NEPHER,3.2,3.8,10.288
NEPHER,4,7.8,10.189
NEPHER,2.5,2.9,10.244
NEPHER,7.5,7.7,10.121
NEPHER,3.4,3.9,11.233
NEPHER,3.1,5.3,10.093
NEPHER,2.5,3.9,10.115
NEPHER,3.7,3.7,10.225
NEPHER,2.8,3.6,10.458
NEPHER,3,4,10.06
NEPHER,3.9,4.8,10.068
NEPHER,5.9,7.4,11.074
NEPHER,2.8,2.8,10.268
NEPHER,2.1,2.2,10.107
